body,brand,cit,color,gear,price,usage,year
بدون رنگ,پراید 111 EX,مشهد، دانشجو,نقدی,دنده‌ای,توافقی,۹۰,۲۰۱۶ - ۱۳۹۵
,پراید 111 SX,مشهد، قوچان,,,,,۲۰۱۰ - ۱۳۸۹
بدون رنگ,پراید 111 SE,مشهد، تربت حیدریه,سفید,دنده‌ای,۸۶٫۰۰۰,,۲۰۱۵ - ۱۳۹۴
بدون رنگ,پراید 111 SE,مشهد، قاسم آباد (شهرک غرب),سفید,دنده‌ای,۰,,۲۰۱۹ - ۱۳۹۸
یک لکه رنگ,پراید 111 EX,مشهد، عبدالمطلب,مشکی,دنده‌ای,۲۵٫۰۰۰٫۰۰۰ تومان,۱۷۰,۲۰۰۸ - ۱۳۸۷
یک لکه رنگ,پراید 111 SX,مشهد، بلوار الهیه,سفید,دنده‌ای,۴۴٫۰۰۰٫۰۰۰ تومان,۱۳۰٫۰۰۰,۲۰۱۶ - ۱۳۹۵
یک لکه رنگ,پراید 111 EX,مشهد، وکیل آباد,سفید,دنده‌ای,۴۶٫۵۰۰٫۰۰۰ تومان,۴۴٫۰۰۰,۲۰۱۶ - ۱۳۹۵
یک لکه رنگ,پراید 111 SX,مشهد، عبادی,سفید,دنده‌ای,۱۶۷٫۰۰۰,,۲۰۱۱ - ۱۳۹۰
۲۱٫۰۹۷,پراید 111 SX,مشهد، امامت,دنده‌ای,,,,۲۰۱۱ - ۱۳۹۰
بدون رنگ,پراید 111 SX,مشهد، احمدآباد,سفید,دنده‌ای,۴۵٫۰۰۰٫۰۰۰ تومان,۱۲۰,۲۰۱۵ - ۱۳۹۴
بدون رنگ,پراید 111 EX,مشهد، حرم مطهر,مشکی,دنده‌ای,۷۸٫۰۰۰,,۲۰۱۷ - ۱۳۹۶
بدون رنگ,پراید 111 SE,مشهد، قاسم آباد (شهرک غرب),سفید,دنده‌ای,سنسور عقب و جلو,۲۲٫۵۰۰,۲۰۱۴ - ۱۳۹۳
۱۶۰٫۰۰۰,پراید 111 EX,مشهد، بلوار توس,هستم,,,,۲۰۱۳ - ۱۳۹۲
بدون رنگ,پراید 111 SX,مشهد، بلوار توس,سفید,دنده‌ای,۴۶٫۰۰۰٫۰۰۰ تومان,۳۰٫۰۰۰,۲۰۱۶ - ۱۳۹۵
بدون رنگ,پراید 111 SE,اصفهان، سه راه سیمین,سفید,دنده‌ای,۵۱٫۷۰۰٫۰۰۰ تومان,۳۴٫۰۰۰,۲۰۱۸ - ۱۳۹۷
دنده‌ای,پراید 111 SE,اصفهان، بزرگمهر,سفید,۵۳٫۵۰۰٫۰۰۰ تومان,۰,,۲۰۱۹ - ۱۳۹۸
بدون رنگ,پراید 111 SX,اصفهان، شاهین شهر,سفید,دنده‌ای,۷۰٫۰۰۰,,۲۰۱۷ - ۱۳۹۶
دو لکه رنگ,پراید 111 SL,تهران، رباط کریم,نوک‌مدادی,دنده‌ای,۱۹۸٫۰۰۰,,۲۰۱۰ - ۱۳۸۹
,پراید 111 SE,تهران، ازگل,,,,,۲۰۱۹ - ۱۳۹۸
بدون رنگ,پراید 111 SE,تهران، افسریه,سفید,دنده‌ای,۴۹٫۰۰۰٫۰۰۰ تومان,۳۸٫۰۰۰,۲۰۱۷ - ۱۳۹۶
,پراید 111 SE,اصفهان، خمینی شهر,,,,,۲۰۱۹ - ۱۳۹۸
تصادفی,پراید 111 SL,تهران، شهر قدس,سفید,دنده‌ای,۳۷٫۵۰۰٫۰۰۰ تومان,۳۹,۲۰۱۸ - ۱۳۹۷
چند لکه رنگ,پراید 111 SX,تهران، پیروزی,سفید,دنده‌ای,۴۱٫۰۰۰٫۰۰۰ تومان,۸۴٫۰۰۰,۲۰۱۶ - ۱۳۹۵
دو لکه رنگ,پراید 111 SX,شیراز، بلوار مدرس,نقدی,دنده‌ای,توافقی,۱,۲۰۱۱ - ۱۳۹۰
بدون رنگ,پراید 111 EX,شیراز، شهرک گلستان,نوک‌مدادی,دنده‌ای,۴۶٫۵۰۰٫۰۰۰ تومان,۵۰٫۰۰۰,۲۰۱۶ - ۱۳۹۵
,پراید 111 SE,شیراز، شهرک گلستان,,,,,۲۰۱۶ - ۱۳۹۵
۳۵٫۰۰۰٫۰۰۰ تومان,پراید 111 SX,شیراز، ادبیات,دنده‌ای,۱٫۱۱۱,,,۲۰۱۱ - ۱۳۹۰
هستم,پراید 111 SX,شیراز، پاسداران,دنده‌ای,۱۲۳,,,۲۰۱۲ - ۱۳۹۱
یک لکه رنگ,پراید 111 EX,شیراز، بلوار رحمت,نوک‌مدادی,دنده‌ای,۴۳٫۰۰۰٫۰۰۰ تومان,۳۵٫۰۰۰,۲۰۱۶ - ۱۳۹۵
بدون رنگ,پراید 111 EX,شیراز، ارم,نقدی,دنده‌ای,توافقی,۱۰۷,۲۰۱۶ - ۱۳۹۵
بدون رنگ,پراید 111 SE,شیراز، باهنر جنوبی,نقدی,دنده‌ای,توافقی,۱,۲۰۱۹ - ۱۳۹۸
چند لکه رنگ,پراید 111 SL,شیراز، امیرکبیر,سفید,دنده‌ای,۲۹٫۵۰۰٫۰۰۰ تومان,۲۰۰٫۰۰۰,۲۰۱۲ - ۱۳۹۱
توافقی,پراید 111 SE,شیراز، بلوار رحمت,دنده‌ای,۰,,,۲۰۱۹ - ۱۳۹۸
بدون رنگ,پراید 111 SE,شیراز، سرداران,دلفینی,دنده‌ای,۵۲٫۰۰۰٫۰۰۰ تومان,۲۶٫۰۰۰,۲۰۱۸ - ۱۳۹۷
بدون رنگ,پراید 111 SE,شیراز، چمران,سفید,دنده‌ای,هستم,۴۰٫۰۰۰,۲۰۱۵ - ۱۳۹۴
دو لکه رنگ,پراید 111 SE,شیراز، ارتش,سفید,دنده‌ای,دی لایت,۳۰٫۰۰۰,۲۰۱۷ - ۱۳۹۶
بدون رنگ,پراید 111 EX,شیراز، شهرک گلستان,مشکی,دنده‌ای,۴۰۲٫۰۰۰,,۲۰۱۱ - ۱۳۹۰
بدون رنگ,پراید 111 EX,شیراز، ادبیات,سفید,دنده‌ای,۰,,۲۰۱۹ - ۱۳۹۸
بدون رنگ,پراید 111 SE,شیراز، صدرا فاز یک,سفید,دنده‌ای,۴۶٫۲۰۰٫۰۰۰ تومان,۸۰٫۰۰۰,۲۰۱۶ - ۱۳۹۵
بدون رنگ,پراید 111 SE,شیراز، بلوار رحمت,سفید,دنده‌ای,۷٫۸۰۰,,۲۰۱۹ - ۱۳۹۸
بدون رنگ,پراید 111 EX,شیراز، بلوار رحمت,سفید,دنده‌ای,۰,,۲۰۱۹ - ۱۳۹۸
یک لکه رنگ,پراید 111 SE,شیراز، سفیر شمالی,سفید,دنده‌ای,۵۰٫۰۰۰٫۰۰۰ تومان,۷۰٫۰۰۰,۲۰۱۸ - ۱۳۹۷
بدون رنگ,پراید 111 SE,شیراز، امیرکبیر,نقدی,دنده‌ای,توافقی,۰,۲۰۱۹ - ۱۳۹۸
بدون رنگ,پراید 111 SE,تهران، پیروزی,سفید,دنده‌ای,۳۰٫۰۰۰٫۰۰۰ تومان,۰,۲۰۱۹ - ۱۳۹۸
یک لکه رنگ,پراید 111 SE,شیراز، اطلسی,سفید,دنده‌ای,۴۸٫۰۰۰٫۰۰۰ تومان,۳۰٫۰۰۰,۲۰۱۷ - ۱۳۹۶
,پراید 111 SE,تهران، افسریه,۶۸٫۰۰۰,,,,۲۰۱۶ - ۱۳۹۵
,پراید 111 SE,تهران، شهر ری,۳۷٫۰۰۰,,,,۲۰۱۸ - ۱۳۹۷
نقدی,فروشی,تهران، صادقیه,سفید,بدون رنگ,دنده‌ای,توافقی,پراید 111 SE
بدون رنگ,پراید 111 SX,شیراز، پایگاه هوایی,سفید,دنده‌ای,۵۲٫۰۰۰٫۰۰۰ تومان,۴۲٫۰۰۰,۲۰۱۸ - ۱۳۹۷
بدون رنگ,پراید 111 SE,تهران، شهرک کیانشهر,سفید,دنده‌ای,۸۰٫۰۰۰,,۲۰۱۶ - ۱۳۹۵
دنده‌ای,پراید 111 SE,تهران، خلیج فارس,بدون رنگ,هستم,۵۲٫۰۰۰,,۲۰۱۷ - ۱۳۹۶
بدون رنگ,پراید 111 SE,شیراز، پایگاه هوایی,نقدی,دنده‌ای,توافقی,۸۰٫۰۰۰,۲۰۱۷ - ۱۳۹۶
بدون رنگ,پراید 111 SE,شیراز، پایگاه هوایی,سفید,دنده‌ای,۵۱٫۰۰۰٫۰۰۰ تومان,۱۱٫۰۰۰,۲۰۱۸ - ۱۳۹۷
,پراید 111 SX,تهران، ستارخان,,,,,۲۰۱۹ - ۱۳۹۸
دنده‌ای,پراید 111 SE,تهران، قرچک,بدون رنگ,۵۳٫۰۰۰٫۰۰۰ تومان,۱۷٫۰۰۰,,۲۰۱۸ - ۱۳۹۷
,پراید 111 EX,تهران، نظام‌آباد,۰,,,,۲۰۱۹ - ۱۳۹۸
بدون رنگ,پراید 111 SE,تهران، جوانمرد قصاب,سفید,دنده‌ای,۵٫۸۷۰٫۰۰۰ تومان,۱۰,۲۰۱۹ - ۱۳۹۸
چند لکه رنگ,پراید 111 SX,تهران، تهران‌نو,سفید,دنده‌ای,۳۵٫۵۰۰٫۰۰۰ تومان,۲۳۵,۲۰۱۲ - ۱۳۹۱
دو لکه رنگ,پراید 111 EX,مشهد، طبرسی,سفید,دنده‌ای,۴۲٫۰۰۰٫۰۰۰ تومان,۷۲٫۰۰۰,۲۰۱۵ - ۱۳۹۴
بدون رنگ,پراید 111 SE,مشهد، طلاب,سفید,دنده‌ای,۵۰٫۵۰۰٫۰۰۰ تومان,۴۵٫۰۰۰,۲۰۱۸ - ۱۳۹۷
بدون رنگ,پراید 111 EX,تهران، صادقیه,سفید,دنده‌ای,۲۸٫۰۰۰٫۰۰۰ تومان,۰,۲۰۱۹ - ۱۳۹۸
بدون رنگ,پراید 111 EX,مشهد، اندیشه,سفید,دنده‌ای,۵۱٫۵۰۰٫۰۰۰ تومان,۴۵٫۰۰۰,۲۰۱۸ - ۱۳۹۷
بدون رنگ,پراید 111 SE,مشهد، قوچان,سفید,دنده‌ای,۲۰٫۰۰۰,,۲۰۱۷ - ۱۳۹۶
چند لکه رنگ,پراید 111 SE,مشهد، پیروزی,سفید,دنده‌ای,۳۹٫۰۰۰٫۰۰۰ تومان,۱۱۰٫۰۰۰,۲۰۱۶ - ۱۳۹۵
یک لکه رنگ,پراید 111 SE,مشهد، بلوار توس,سفید,دنده‌ای,۴۵٫۵۰۰٫۰۰۰ تومان,۹۰٫۰۰۰,۲۰۱۶ - ۱۳۹۵
بدون رنگ,پراید 111 SE,تهران، افسریه,سفید,دنده‌ای,۴۵٫۰۰۰٫۰۰۰ تومان,۱۰۰,۲۰۱۶ - ۱۳۹۵
بدون رنگ,پراید 111 EX,مشهد، ۱۷ شهریور,سفید صدفی,دنده‌ای,۴۱٫۰۰۰٫۰۰۰ تومان,۰,۲۰۱۵ - ۱۳۹۴
بدون رنگ,پراید 111 SE,تهران، لواسان,نقدی,دنده‌ای,توافقی,۱٫۲۰۰,۲۰۱۹ - ۱۳۹۸
بدون رنگ,پراید 111 SE,مشهد، شهرک شهید رجایی,سفید,دنده‌ای,۴۶٫۵۰۰٫۰۰۰ تومان,۴۳٫۰۰۰,۲۰۱۷ - ۱۳۹۶
دنده‌ای,پراید 111 SX,تهران، اندیشه,دو لکه رنگ,۴۸٫۰۰۰٫۰۰۰ تومان,۴۰٫۰۰۰,,۲۰۱۶ - ۱۳۹۵
دنده‌ای,پراید 111 SE,تهران، جیحون,بدون رنگ,۷٫۳۰۰,,,۲۰۱۹ - ۱۳۹۸
۲٫۰۰۰,پراید 111 SE,تهران، شهر ری,دنده‌ای,,,,۲۰۱۸ - ۱۳۹۷
۴۲٫۰۰۰٫۰۰۰ تومان,پراید 111 EX,مشهد، عبدالمطلب,دنده‌ای,۷۸,,,۲۰۱۶ - ۱۳۹۵
۰,پراید 111 EX,تهران، افسریه,۵۲٫۰۰۰٫۰۰۰ تومان,,,,۲۰۱۹ - ۱۳۹۸
بدون رنگ,پراید 111 EX,مشهد، بلوار توس,سفید,دنده‌ای,دی لایت,۵۲٫۰۰۰,۲۰۱۶ - ۱۳۹۵
بدون رنگ,پراید 111 EX,تهران، دهکده المپیک,مشکی,دنده‌ای,۱۷۰٫۰۰۰,,۲۰۰۸ - ۱۳۸۷
بدون رنگ,پراید 111 SE,تهران، رباط کریم,سفید,دنده‌ای,۵۱٫۰۰۰٫۰۰۰ تومان,۴۰,۲۰۱۸ - ۱۳۹۷
توافقی,پراید 111 SE,تهران، شادمان,دنده‌ای,۳۸٫۰۰۰,,,۲۰۱۸ - ۱۳۹۷
بدون رنگ,پراید 111 SE,تهران، نازی‌آباد,سفید صدفی,دنده‌ای,۴۸٫۵۰۰٫۰۰۰ تومان,۱۰۰٫۰۰۰,۲۰۱۷ - ۱۳۹۶
دو لکه رنگ,پراید 111 SE,تهران، دولت‌آباد,نقدی,دنده‌ای,توافقی,۴۰٫۰۰۰,۲۰۱۸ - ۱۳۹۷
,پراید 111 EX,تهران، تهرانپارس شرقی,۱۴۲٫۰۰۰,,,,۲۰۱۵ - ۱۳۹۴
بدون رنگ,پراید 111 SE,مشهد، خیام,نقدی,دنده‌ای,توافقی,۱,۲۰۱۹ - ۱۳۹۸
بدون رنگ,پراید 111 SE,مشهد، طبرسی,سفید,دنده‌ای,۴۴٫۲۰۰٫۰۰۰ تومان,۹۲,۲۰۱۶ - ۱۳۹۵
یک لکه رنگ,پراید 111 SE,مشهد، بلوار توس,سفید,دنده‌ای,۴۰٫۰۰۰٫۰۰۰ تومان,۱۳۰٫۰۰۰,۲۰۱۵ - ۱۳۹۴
چند لکه رنگ,پراید 111 SX,مشهد، کلاهدوز,سفید,دنده‌ای,هستم,۱۳۰,۲۰۱۶ - ۱۳۹۵
یک لکه رنگ,پراید 111 EX,مشهد، کوی مهدی,نقدی,دنده‌ای,توافقی,۱۰۰٫۰۰۰,۲۰۱۳ - ۱۳۹۲
هستم,پراید 111 SE,مشهد، پیروزی,دو برگی,۱۰۰٫۰۰۰,,,۲۰۱۵ - ۱۳۹۴
تک برگی,پراید 111 SE,مشهد، فرامرز عباسی,بدون رنگ,توافقی,۰,,۲۰۱۹ - ۱۳۹۸
بدون رنگ,پراید 111 EX,مشهد، عبادی,سفید صدفی,دنده‌ای,۴۵٫۰۰۰,,۲۰۱۷ - ۱۳۹۶
دنده‌ای,پراید 111 EX,مشهد، رسالت,بدون رنگ,۳۰,,,۲۰۱۸ - ۱۳۹۷
,پراید 111 SE,مشهد، هاشمیه,,,,,۲۰۱۵ - ۱۳۹۴
یک لکه رنگ,پراید 111 SE,مشهد، شهید بهشتی,دلفینی,دنده‌ای,۴۲٫۰۰۰٫۰۰۰ تومان,۹۶٫۰۰۰,۲۰۱۶ - ۱۳۹۵
بدون رنگ,پراید 111 SE,مشهد، هفت تیر,سفید,دنده‌ای,۵۱٫۵۰۰,,۲۰۱۴ - ۱۳۹۳
چند لکه رنگ,پراید 111 SX,شیراز، سرداران,آبی,دنده‌ای,۲۹٫۵۰۰٫۰۰۰ تومان,حافظه صندلی,۲۰۱۱ - ۱۳۹۰
تصادفی,پراید 111 SX,شیراز، فرصت شیرازی,نقدی,دنده‌ای,توافقی,۵٫۵۵۵,۲۰۱۷ - ۱۳۹۶
۸۰٫۰۰۰,پراید 111 SE,شیراز، بعثت,۴۳٫۵۰۰٫۰۰۰ تومان,,,,۲۰۱۵ - ۱۳۹۴
,پراید 111 SX,شیراز، ادبیات,,,,,۲۰۱۹ - ۱۳۹۸
بدون رنگ,پراید 111 EX,مشهد، پیروزی,سفید,دنده‌ای,صندلی کودک,۲۰۰٫۰۰۰,۲۰۱۳ - ۱۳۹۲
دنده‌ای,پراید 111 SE,شیراز، اطلسی,چند لکه رنگ,۱۸٫۰۰۰٫۰۰۰ تومان,۱۳۰٫۰۰۰,,۲۰۱۱ - ۱۳۹۰
هستم,پراید 111 SE,شیراز، والفجر,تک برگی,۶۲٫۰۰۰,,,۲۰۱۷ - ۱۳۹۶
بدون رنگ,پراید 111 SE,شیراز، پاسارگاد,آبی,دنده‌ای,۹٫۰۰۰,,۲۰۱۹ - ۱۳۹۸
تصادفی,پراید 111 SL,شیراز، ارتش,سفید,دنده‌ای,فرمان برقی ، سرد کن/گرم کن صندلی و فرمان ، کروز کنترل ، رادار ، آینه تاشو برقی ، حافظه صندلی ، ترمز دستی برقی ، دوربین 360 درجه,۲۵۰٫۰۰۰,۲۰۱۷ - ۱۳۹۶
یک لکه رنگ,پراید 111 SL,شیراز، بنی هاشمی,نوک‌مدادی,دنده‌ای,هستم,۱۹۰٫۰۰۰,۲۰۱۰ - ۱۳۸۹
دو لکه رنگ,پراید 111 SE,شیراز، امیرکبیر,سفید,دنده‌ای,۴۲٫۵۰۰٫۰۰۰ تومان,۱۵۰٫۰۰۰,۲۰۱۶ - ۱۳۹۵
بدون رنگ,پراید 111 SE,شیراز، فرهنگ شهر,سفید,دنده‌ای,۵۰٫۰۰۰٫۰۰۰ تومان,۴۰,۲۰۱۸ - ۱۳۹۷
بدون رنگ,پراید 111 EX,شیراز، فرهنگ شهر,بژ,دنده‌ای,۳۳٫۰۰۰٫۰۰۰ تومان,۱۰۰,۲۰۰۸ - ۱۳۸۷
بدون رنگ,پراید 111 SE,مشهد، مطهری جنوبی,سفید,دنده‌ای,۲۵٫۰۰۰,,۲۰۱۶ - ۱۳۹۵
تک برگی,پراید 111 SE,شیراز، ارتش,بدون رنگ,۴۱٫۰۰۰٫۰۰۰ تومان,۶۰٫۰۰۰,,۲۰۱۶ - ۱۳۹۵
بدون رنگ,پراید 111 SE,مشهد، امام خمینی,سفید,دنده‌ای,۴۹٫۸۰۰٫۰۰۰ تومان,۳۶٫۰۰۰,۲۰۱۷ - ۱۳۹۶
یک لکه رنگ,پراید 111 SX,مشهد، قوچان,سفید,دنده‌ای,۴۶٫۵۰۰٫۰۰۰ تومان,۷۴,۲۰۱۵ - ۱۳۹۴
بدون رنگ,پراید 111 SX,مشهد، وکیل آباد,نوک‌مدادی,دنده‌ای,۴۳٫۰۰۰٫۰۰۰ تومان,۱۱۲٫۰۰۰,۲۰۱۵ - ۱۳۹۴
یک لکه رنگ,پراید 111 SE,مشهد، طلاب,سفید,دنده‌ای,۴۴٫۰۰۰٫۰۰۰ تومان,۶۰٫۰۰۰,۲۰۱۶ - ۱۳۹۵
دنده‌ای,پراید 111 SE,مشهد، تربت حیدریه,بدون رنگ,۵۲٫۰۰۰٫۰۰۰ تومان,۴۱٫۰۰۰,,۲۰۱۸ - ۱۳۹۷
بدون رنگ,پراید 111 SE,شیراز، فرهنگ شهر,سفید,دنده‌ای,۵۳٫۰۰۰٫۰۰۰ تومان,۴٫۰۰۰,۲۰۱۹ - ۱۳۹۸
یک لکه رنگ,پراید 111 SE,مشهد، تورج,سفید,دنده‌ای,۴۲٫۸۰۰٫۰۰۰ تومان,۷۹٫۰۰۰,۲۰۱۶ - ۱۳۹۵
دو لکه رنگ,پراید 111 SX,مشهد، امامت,مشکی,دنده‌ای,۳۱٫۸۰۰٫۰۰۰ تومان,۱۹۵٫۰۰۰,۲۰۱۱ - ۱۳۹۰
تک برگی,پراید 111 SE,مشهد، امامت,بدون رنگ,۵۲٫۵۰۰٫۰۰۰ تومان,۱۵٫۰۰۰,,۲۰۱۹ - ۱۳۹۸
,پراید 111 SE,مشهد، سجادشهر,۰,,,,۲۰۱۹ - ۱۳۹۸
چند لکه رنگ,پراید 111 SL,شیراز، کلبه,نوک‌مدادی,دنده‌ای,۳۰٫۵۰۰٫۰۰۰ تومان,۱۸۰٫۰۰۰,۲۰۱۰ - ۱۳۸۹
بدون رنگ,پراید 111 SE,مشهد، فلکه ضد,سفید,دنده‌ای,۰,,۲۰۱۹ - ۱۳۹۸
بدون رنگ,پراید 111 SX,مشهد، رسالت,سفید,دنده‌ای,هستم,۱۰۰,۲۰۱۴ - ۱۳۹۳
۴۵٫۸۰۰٫۰۰۰ تومان,پراید 111 SE,مشهد، مصلی,بدون رنگ,۷۸٫۶۰۰,,,۲۰۱۶ - ۱۳۹۵
یک لکه رنگ,پراید 111 SX,مشهد، امامت,آبی,دنده‌ای,۳۷٫۰۰۰٫۰۰۰ تومان,۱۶۰٫۰۰۰,۲۰۱۲ - ۱۳۹۱
دو لکه رنگ,پراید 111 SE,شیراز، صنایع (میرزای شیرازی),نقدی,دنده‌ای,توافقی,۳۸٫۰۰۰,۲۰۱۵ - ۱۳۹۴
بدون رنگ,پراید 111 SE,شیراز، شهرک رکن آباد,سفید,دنده‌ای,۸۰۰,,۲۰۱۹ - ۱۳۹۸
بدون رنگ,پراید 111 SE,شیراز، امیرکبیر,سفید,دنده‌ای,۶٫۰۰۰,,۲۰۱۹ - ۱۳۹۸
بدون رنگ,پراید 111 SX,شیراز، بلوار مدرس,آبی,دنده‌ای,هستم,۲۴۵,۲۰۱۲ - ۱۳۹۱
چند لکه رنگ,پراید 111 SL,شیراز، بلوار رحمت,سفید,دنده‌ای,فرمان برقی ، دنده پشت فرمان ، سنسور عقب و جلو ، سرد کن/گرم کن صندلی و فرمان ، سانروف ، کولر دوال ، کروز کنترل ، اتو هلد ، رادار ، دی لایت ، صندلی کودک ، صندلی برقی ، آینه تاشو برقی ، حافظه صندلی ، کول باکس ، ترمز دستی برقی ، دوربین 360 درجه,۱۶۰٫۰۰۰,۲۰۱۱ - ۱۳۹۰
,پراید 111 SL,شیراز، کازرون,,,,,۱۹۹۸ - ۱۳۷۷
بدون رنگ,پراید 111 SE,شیراز، امیرکبیر,سفید,دنده‌ای,۳۵۰,,۲۰۱۹ - ۱۳۹۸
چند لکه رنگ,پراید 111 SE,شیراز، بلوار مدرس,سفید,دنده‌ای,۴۹٫۰۰۰٫۰۰۰ تومان,۶۰٫۰۰۰,۲۰۱۸ - ۱۳۹۷
یک لکه رنگ,پراید 111 SX,مشهد، اندیشه,آبی,دنده‌ای,۴۴٫۰۰۰٫۰۰۰ تومان,کولر دوال,۲۰۱۶ - ۱۳۹۵
,پراید 111 EX,مشهد، طلاب,۱۱۱٫۱۱۱,,,,۲۰۱۵ - ۱۳۹۴
بدون رنگ,پراید 111 EX,شیراز، مرودشت,سفید,دنده‌ای,۴۱٫۳۰۰٫۰۰۰ تومان,۱۱,۲۰۱۶ - ۱۳۹۵
,پراید 111 SX,مشهد، طبرسی,۲۲۰,,,,۲۰۱۱ - ۱۳۹۰
,پراید 111 SE,مشهد، سرافرازان,,,,,۲۰۱۶ - ۱۳۹۵
دنده‌ای,پراید 111 SX,مشهد، ۱۷ شهریور,سفید,۴۱٫۰۰۰٫۰۰۰ تومان,۲۵٫۰۰۰,,۲۰۱۷ - ۱۳۹۶
یک لکه رنگ,پراید 111 SX,مشهد، صیاد شیرازی,سفید,دنده‌ای,۴۷٫۰۰۰٫۰۰۰ تومان,۸۰٫۰۰۰,۲۰۱۷ - ۱۳۹۶
دو لکه رنگ,پراید 111 EX,مشهد، طلاب,سفید,دنده‌ای,۳۳٫۵۰۰٫۰۰۰ تومان,۲۵۰,۲۰۱۰ - ۱۳۸۹
بدون رنگ,پراید 111,اصفهان، دروازه شیراز (میدان آزادی),مشکی,دنده‌ای,۵۵٫۰۰۰٫۰۰۰ تومان,سنسور عقب و جلو ، سرد کن/گرم کن صندلی و فرمان ، کروز کنترل,۲۰۱۲ - ۱۳۹۱
بدون رنگ,پراید 111 EX,اصفهان، ابن سینا,سفید,دنده‌ای,۰,,۲۰۱۹ - ۱۳۹۸
بدون رنگ,پراید 111 SE,مشهد، مصلی,سفید,دنده‌ای,۴۹٫۰۰۰٫۰۰۰ تومان,۹۱٫۰۰۰,۲۰۱۷ - ۱۳۹۶
بدون رنگ,پراید 111 EX,مشهد، ابوطالب,سفید,دنده‌ای,۴۹٫۵۰۰٫۰۰۰ تومان,۳۱,۲۰۱۷ - ۱۳۹۶
,پراید 111 SE,اصفهان، مشتاق دوم,,,,,۲۰۱۳ - ۱۳۹۲
چند لکه رنگ,پراید 111 SE,اصفهان، مشتاق سوم,مشکی,دنده‌ای,۲۱۶٫۰۰۰,,۲۰۰۸ - ۱۳۸۷
هستم,پراید 111 EX,اصفهان، خمینی شهر,دنده‌ای,۱۲۰٫۰۰۰,,,۲۰۱۳ - ۱۳۹۲
دنده‌ای,پراید 111 SX,مشهد، کوی مهدی,بدون رنگ,۳۷٫۹۰۰٫۰۰۰ تومان,۱۲۰,,۲۰۱۲ - ۱۳۹۱
دو برگی,پراید 111 EX,اصفهان، خمینی شهر,چند لکه رنگ,۱۴٫۲۰۰٫۰۰۰ تومان,۱۲۱٫۳۲۳,,۱۹۹۸ - ۱۳۷۷
,پراید 111 SE,مشهد، خیام,۵۰٫۰۰۰,,,,۲۰۱۸ - ۱۳۹۷
۵۰٫۰۰۰,پراید 111 SE,اصفهان، بهارستان,توافقی,,,,۲۰۱۵ - ۱۳۹۴
بدون رنگ,پراید 111 SE,اصفهان، آتشگاه,سفید,دنده‌ای,۰,,۲۰۱۹ - ۱۳۹۸
دنده‌ای,پراید 111 SL,اصفهان، زرین‌شهر,نقره‌ای,۴۰٫۰۰۰٫۰۰۰ تومان,۱۲۰,,۲۰۱۰ - ۱۳۸۹
دو لکه رنگ,پراید 111 SE,اصفهان، ملک شهر,سفید,دنده‌ای,۴۳٫۰۰۰٫۰۰۰ تومان,۶۵,۲۰۱۴ - ۱۳۹۳
چند لکه رنگ,پراید 111 SX,اصفهان، خانه اصفهان,آبی,دنده‌ای,۳۰٫۰۰۰٫۰۰۰ تومان,۲۰۰٫۰۰۰,۲۰۱۱ - ۱۳۹۰
دنده‌ای,پراید 111 SL,اصفهان، سه راه سیمین,چند لکه رنگ,توافقی,۲۷۰٫۰۰۰,,۲۰۱۱ - ۱۳۹۰
دنده‌ای,پراید 111 EX,اصفهان، آتشگاه,نقدی,توافقی,۸۰٫۰۰۰,,۲۰۱۶ - ۱۳۹۵
,پراید 111 SE,اصفهان، دروازه تهران (میدان جمهوری),۰,,,,۲۰۱۹ - ۱۳۹۸
بدون رنگ,پراید 111 SE,اصفهان، خانه اصفهان,نقدی,دنده‌ای,توافقی,۱,۲۰۱۹ - ۱۳۹۸
دنده‌ای,پراید 111 SE,اصفهان، سه راه سیمین,بدون رنگ,هستم,۷٫۹۰۰,,۲۰۱۹ - ۱۳۹۸
,پراید 111 EX,اصفهان، جلفا,,,,,۲۰۱۹ - ۱۳۹۸
۲۴٫۰۰۰٫۰۰۰ تومان,پراید 111 SE,اصفهان، رباط,چند لکه رنگ,۶٫۰۰۰,,,۲۰۰۶ - ۱۳۸۵
دو لکه رنگ,پراید 111 SE,اصفهان، تیران,آبی,دنده‌ای,۳۸٫۰۰۰٫۰۰۰ تومان,۱۴۰٫۰۰۸,۲۰۱۴ - ۱۳۹۳
چند لکه رنگ,پراید 111 SL,اصفهان، بهارستان,مشکی,دنده‌ای,۲۰٫۰۰۰٫۰۰۰ تومان,۰,۲۰۰۵ - ۱۳۸۴
بدون رنگ,پراید 111 SE,اصفهان، بهارستان,سفید,دنده‌ای,۵۲٫۰۰۰٫۰۰۰ تومان,صندلی کودک,۲۰۱۹ - ۱۳۹۸
بدون رنگ,پراید 111 SX,تهران، ستارخان,نقدی,دنده‌ای,توافقی,۱۵۵٫۰۰۰,۲۰۱۱ - ۱۳۹۰
دنده‌ای,پراید 111 SX,تهران، بریانک,نقدی و قسطی,توافقی,۷۵,,۲۰۱۶ - ۱۳۹۵
بدون رنگ,پراید 111 SX,اصفهان، مبارکه,نقره‌ای,دنده‌ای,۳۷٫۰۰۰٫۰۰۰ تومان,۱۴۰٫۰۰۰,۲۰۱۱ - ۱۳۹۰
